,ID,IDstudy,plotID,country,region,climate,bedrock,soil_type,TYPE_CHANGE,CROP_current,CROP_type,current_land_use*,LUC_this_study,previous_land_use*,NUM_DEPTH,N_measured_current.1,temperature_Celsiul,precipitation_mm,Latitud,Longitud,years_since_luc,year_measure,soil_from_cm_current,soil_to_cm_current,depth_midpoint_current,bulk_density_Mg_m3_current,%clay_current,%silt_current,%sand_current,ph_current,SOC_Mg_ha_current,sd_SOC_Mgha_current,soil_from_cm_previous,soil_to_cm_previous,depth_midpoint_previous,Bulkdensity_previous,%clay_previous,%silt_previous,%sand_previous,ph_previous,SOC_Mg_ha_previous,SOC_change,SOC_percentage_change
268,1193,144,486,USA,Nebraska,Temperate,,,LUC,Miscanthus,grass,bioenergy,YES,grassland,1,1,9.0,570.0,41.4925,-99.9018,4.0,,0.0,30.0,15.0,1.3,,,,,83.03,,0.0,30.0,15.0,1.3,,,,,82.72,-0.3100000000000023,0.37475822050290414
269,1194,144,487,USA,New_Jersey,Temperate,,,LUC,Miscanthus,grass,bioenergy,YES,grassland,1,1,12.0,1151.0,40.0583,-74.4057,4.0,,0.0,30.0,15.0,1.3,,,,,61.78,,0.0,30.0,15.0,1.3,,,,,54.75,-7.030000000000001,12.840182648401829
270,1195,145,488,Italy,Bologna,Mediterranean,,,LUC,Miscanthus,grass,bioenergy,YES,grassland,1,1,14.0,730.0,44.4949,11.3426,7.0,,0.0,30.0,15.0,,,,,,43.99,,0.0,30.0,15.0,,,,,,33.33,-10.660000000000004,31.983198319831995
271,1196,145,489,Italy,Bologna,Mediterranean,,,LUC,Miscanthus,grass,bioenergy,YES,grassland,1,1,14.0,730.0,44.4949,11.3426,7.0,,0.0,40.0,20.0,,,,,,93.84,,0.0,40.0,20.0,,,,,,82.31,-11.530000000000001,14.00801846677196
272,1197,146,490,USA,Douglas,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,17.0,353.0,31.350119,-109.570084,,2005.0,0.0,30.0,15.0,1.31,,,,5.61,84.04,,0.0,30.0,15.0,1.15,36.3,61.0,2.7,,69.82,-14.220000000000013,20.366657118304232
273,1198,146,491,USA,Douglas,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,17.0,353.0,31.350119,-109.570084,,2005.0,0.0,30.0,15.0,1.27,,,,5.35,62.23,,0.0,30.0,15.0,1.41,30.4,50.3,19.3,,65.74,3.509999999999998,-5.339215089747488
274,1199,146,492,USA,Douglas,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,17.0,353.0,31.350119,-109.570084,,2005.0,0.0,30.0,15.0,1.3,,,,5.32,52.43,,0.0,30.0,15.0,1.29,27.6,43.7,28.7,,51.63,-0.7999999999999972,1.5494867325198474
275,1200,146,493,USA,Douglas,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,17.0,353.0,31.350119,-109.570084,,2005.0,0.0,30.0,15.0,1.32,,,,5.78,50.55,,0.0,30.0,15.0,1.22,40.9,57.2,1.9,,48.59,-1.9599999999999937,4.03375180078204
276,1201,146,494,USA,Douglas,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,17.0,353.0,31.350119,-109.570084,,2005.0,0.0,30.0,15.0,1.27,,,,5.63,63.65,,0.0,30.0,15.0,1.16,42.0,55.8,2.2,,60.15,-3.5,5.818786367414797
277,1202,146,495,USA,Douglas,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,17.0,353.0,31.350119,-109.570084,,2005.0,0.0,30.0,15.0,1.54,,,,5.83,78.81,,0.0,30.0,15.0,1.3,31.0,65.8,3.2,,65.01,-13.799999999999997,21.22750346100599
278,1209,146,496,USA,Crofton,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,13.0,1119.0,39.014433,-76.680014,,2005.0,0.0,30.0,15.0,1.28,,,,6.77,42.99,,0.0,30.0,15.0,1.22,29.8,59.7,10.5,,44.68,1.6899999999999977,-3.78245299910474
279,1210,146,497,USA,Crofton,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,13.0,1119.0,39.014433,-76.680014,,2005.0,0.0,30.0,15.0,1.32,,,,8.12,46.64,,0.0,30.0,15.0,1.21,31.0,60.0,9.0,,40.73,-5.910000000000004,14.510189049840422
280,1211,146,498,USA,Crofton,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,13.0,1119.0,39.014433,-76.680014,,2005.0,0.0,30.0,15.0,1.28,,,,7.03,49.48,,0.0,30.0,15.0,1.21,30.1,58.7,11.2,,51.41,1.9299999999999997,-3.7541334370744988
281,1212,146,499,USA,Crofton,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,13.0,1119.0,39.014433,-76.680014,,2005.0,0.0,30.0,15.0,1.25,,,,7.99,46.88,,0.0,30.0,15.0,1.18,29.1,59.8,11.1,,35.38,-11.5,32.50423968343697
282,1213,146,500,USA,Crofton,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,13.0,1119.0,39.014433,-76.680014,,2005.0,0.0,30.0,15.0,1.31,,,,7.94,55.52,,0.0,30.0,15.0,1.19,32.1,58.0,9.9,,52.42,-3.1000000000000014,5.913773368943154
283,1214,146,501,USA,Crofton,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,13.0,1119.0,39.014433,-76.680014,,2005.0,0.0,30.0,15.0,1.31,,,,7.82,58.84,,0.0,30.0,15.0,1.15,31.9,59.6,8.5,,53.73,-5.1100000000000065,9.510515540666308
284,1221,146,502,USA,Lawrence,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,11.0,691.0,40.291612,-98.259188,,2005.0,0.0,30.0,15.0,1.42,,,,6.09,38.55,,0.0,30.0,15.0,1.32,30.4,58.8,10.8,,25.16,-13.389999999999997,53.219395866454676
285,1222,146,503,USA,Lawrence,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,11.0,691.0,40.291612,-98.259188,,2005.0,0.0,30.0,15.0,1.28,,,,6.02,39.51,,0.0,30.0,15.0,1.34,34.6,57.3,8.1,,34.25,-5.259999999999998,15.357664233576637
286,1223,146,504,USA,Lawrence,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,11.0,691.0,40.291612,-98.259188,,2005.0,0.0,30.0,15.0,1.4,,,,5.76,34.99,,0.0,30.0,15.0,1.37,34.2,61.3,4.5,,28.9,-6.090000000000003,21.072664359861605
287,1224,146,505,USA,Lawrence,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,11.0,691.0,40.291612,-98.259188,,2005.0,0.0,30.0,15.0,1.35,,,,5.81,25.57,,0.0,30.0,15.0,1.32,33.6,60.8,5.6,,29.66,4.09,-13.789615643964936
288,1225,146,506,USA,Lawrence,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,11.0,691.0,40.291612,-98.259188,,2005.0,0.0,30.0,15.0,1.33,,,,5.77,33.78,,0.0,30.0,15.0,1.31,30.0,62.9,7.1,,31.78,-2.0,6.293266205160478
289,1226,146,507,USA,Lawrence,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,11.0,691.0,40.291612,-98.259188,,2005.0,0.0,30.0,15.0,1.53,,,,5.76,39.92,,0.0,30.0,15.0,1.42,39.5,56.2,4.3,,34.5,-5.420000000000002,15.710144927536238
290,1233,146,508,USA,Atkinson,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,1,6,9.0,613.0,42.53167,-98.97694,,2005.0,0.0,30.0,15.0,1.63,,,,5.23,41.35,,0.0,30.0,15.0,1.52,5.6,7.4,87.0,,36.52,-4.829999999999998,13.225629791894846
291,1234,146,509,USA,Atkinson,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,2,6,9.0,613.0,42.53167,-98.97694,,2005.0,0.0,30.0,15.0,1.61,,,,5.98,38.98,,0.0,30.0,15.0,1.56,4.4,6.8,88.9,,32.37,-6.609999999999999,20.420142106889095
292,1235,146,510,USA,Highmore,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,3,6,7.0,523.0,44.51861,-99.44111,,2006.0,0.0,30.0,15.0,1.17,,,,8.13,75.03,,0.0,30.0,15.0,1.27,24.6,41.6,33.9,,63.13,-11.899999999999999,18.849992079835257
293,1236,146,511,USA,Highmore,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,4,6,7.0,523.0,44.51861,-99.44111,,2006.0,0.0,30.0,15.0,1.15,,,,8.42,72.09,,0.0,30.0,15.0,1.18,27.4,41.3,31.3,,66.69,-5.400000000000006,8.097165991902843
294,1237,146,512,USA,Highmore,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,5,6,7.0,523.0,44.51861,-99.44111,,2006.0,0.0,30.0,15.0,1.31,,,,7.38,88.55,,0.0,30.0,15.0,1.25,26.9,47.6,25.5,,80.96,-7.590000000000003,9.375000000000005
295,1238,146,513,USA,Highmore,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,6,6,7.0,523.0,44.51861,-99.44111,,2006.0,0.0,30.0,15.0,1.2,,,,6.65,55.36,,0.0,30.0,15.0,1.35,22.7,43.2,34.1,,63.14,7.780000000000001,-12.321824516946469
296,1239,146,514,USA,Highmore,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,7,6,7.0,523.0,44.51861,-99.44111,,2006.0,0.0,30.0,15.0,1.14,,,,6.38,69.18,,0.0,30.0,15.0,1.28,25.4,49.8,24.8,,59.97,-9.210000000000008,15.357678839419723
297,1240,146,515,USA,Highmore,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,8,6,7.0,523.0,44.51861,-99.44111,,2006.0,0.0,30.0,15.0,1.11,,,,6.25,85.22,,0.0,30.0,15.0,1.19,33.7,50.9,15.4,,71.24,-13.980000000000004,19.62380685008423
298,1241,146,516,USA,Ethan,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,9,6,8.0,584.0,43.54583,-97.98333,,2006.0,0.0,30.0,15.0,1.14,,,,6.83,43.72,,0.0,30.0,15.0,1.36,27.4,38.2,34.4,,57.5,13.780000000000001,-23.96521739130435
299,1242,146,517,USA,Ethan,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,10,6,8.0,584.0,43.54583,-97.98333,,2006.0,0.0,30.0,15.0,1.4,,,,6.38,51.07,,0.0,30.0,15.0,1.21,29.6,37.6,32.8,,49.88,-1.1899999999999977,2.385725741780268
300,1243,146,518,USA,Ethan,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,11,6,8.0,584.0,43.54583,-97.98333,,2006.0,0.0,30.0,15.0,1.28,,,,6.8,48.95,,0.0,30.0,15.0,1.32,27.0,36.8,36.2,,57.91,8.959999999999994,-15.472284579519934
301,1244,146,519,USA,Ethan,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,12,6,8.0,584.0,43.54583,-97.98333,,2006.0,0.0,30.0,15.0,1.3,,,,6.48,51.97,,0.0,30.0,15.0,1.42,26.4,36.8,36.8,,49.57,-2.3999999999999986,4.841638087552953
302,1245,146,520,USA,Ethan,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,13,6,8.0,584.0,43.54583,-97.98333,,2006.0,0.0,30.0,15.0,1.09,,,,6.4,44.55,,0.0,30.0,15.0,1.2,30.9,40.4,28.7,,50.93,6.380000000000003,-12.52699784017279
303,1246,146,521,USA,Ethan,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,14,6,8.0,584.0,43.54583,-97.98333,,2006.0,0.0,30.0,15.0,1.39,,,,6.38,55.25,,0.0,30.0,15.0,1.32,26.9,32.8,40.3,,48.99,-6.259999999999998,12.778117983261886
304,1247,146,522,USA,Munich,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,15,6,3.0,463.0,48.669516,-98.835677,,2006.0,0.0,30.0,15.0,1.22,,,,7.75,95.18,,0.0,30.0,15.0,1.25,34.5,50.3,15.2,,82.92,-12.260000000000005,14.78533526290401
305,1248,146,523,USA,Munich,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,16,6,3.0,463.0,48.669516,-98.835677,,2006.0,0.0,30.0,15.0,1.3,,,,7.85,61.0,,0.0,30.0,15.0,1.32,30.7,39.2,30.1,,66.78,5.780000000000001,-8.65528601377658
306,1249,146,524,USA,Munich,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,17,6,3.0,463.0,48.669516,-98.835677,,2006.0,0.0,30.0,15.0,1.4,,,,8.28,86.79,,0.0,30.0,15.0,1.39,22.0,26.9,51.1,,92.63,5.839999999999989,-6.30465292022022
307,1250,146,525,USA,Munich,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,18,6,3.0,463.0,48.669516,-98.835677,,2006.0,0.0,30.0,15.0,1.34,,,,8.68,87.98,,0.0,30.0,15.0,1.27,26.4,34.4,39.3,,81.77,-6.210000000000008,7.594472300354664
308,1251,146,526,USA,Munich,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,19,6,3.0,463.0,48.669516,-98.835677,,2006.0,0.0,30.0,15.0,1.31,,,,8.32,81.32,,0.0,30.0,15.0,1.38,25.7,35.8,38.5,,72.09,-9.22999999999999,12.8034401442641
309,1252,146,527,USA,Munich,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,20,6,3.0,463.0,48.669516,-98.835677,,2006.0,0.0,30.0,15.0,1.2,,,,8.47,115.35,,0.0,30.0,15.0,1.24,32.7,37.9,29.5,,81.14,-34.209999999999994,42.16169583436036
310,1253,146,528,USA,Streeter,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,21,6,5.0,440.0,46.65778,-99.35778,,2006.0,0.0,30.0,15.0,1.19,,,,8.2,78.78,,0.0,30.0,15.0,1.15,33.2,34.4,32.4,,79.27,0.4899999999999949,-0.6181405323577581
311,1254,146,529,USA,Streeter,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,22,6,5.0,440.0,46.65778,-99.35778,,2006.0,0.0,30.0,15.0,1.19,,,,6.65,69.72,,0.0,30.0,15.0,1.33,33.2,31.3,35.5,,67.35,-2.3700000000000045,3.518930957683749
312,1255,146,530,USA,Streeter,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,23,6,5.0,440.0,46.65778,-99.35778,,2006.0,0.0,30.0,15.0,1.02,,,,6.83,109.32,,0.0,30.0,15.0,1.12,22.1,33.4,44.5,,101.72,-7.599999999999994,7.471490365709786
313,1256,146,531,USA,Streeter,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,24,6,5.0,440.0,46.65778,-99.35778,,2006.0,0.0,30.0,15.0,1.1,,,,8.02,82.99,,0.0,30.0,15.0,1.12,19.2,23.5,57.4,,74.53,-8.459999999999994,11.351133771635574
314,1257,146,532,USA,Streeter,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,25,6,5.0,440.0,46.65778,-99.35778,,2006.0,0.0,30.0,15.0,1.14,,,,7.47,81.13,,0.0,30.0,15.0,,14.9,23.5,61.7,,59.79,-21.339999999999996,35.69158722194346
315,1258,146,533,USA,Streeter,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,26,6,5.0,440.0,46.65778,-99.35778,,2006.0,0.0,30.0,15.0,1.0,,,,6.07,105.15,,0.0,30.0,15.0,1.09,17.6,23.8,58.7,,102.4,-2.75,2.685546875
316,1259,146,534,USA,Bristol,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,27,6,6.0,521.0,45.34528,-97.75083,,2006.0,0.0,30.0,15.0,1.28,,,,7.25,70.79,,0.0,30.0,15.0,1.17,27.9,34.0,38.1,,78.9,8.11,-10.278833967046893
317,1260,146,535,USA,Bristol,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,28,6,6.0,521.0,45.34528,-97.75083,,2006.0,0.0,30.0,15.0,1.23,,,,8.08,82.97,,0.0,30.0,15.0,1.23,28.2,32.7,39.2,,69.17,-13.799999999999997,19.950845742373858
318,1261,146,536,USA,Bristol,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,29,6,6.0,521.0,45.34528,-97.75083,,2006.0,0.0,30.0,15.0,1.19,,,,6.62,104.72,,0.0,30.0,15.0,1.17,27.3,49.7,23.0,,98.86,-5.859999999999999,5.927574347562209
319,1262,146,537,USA,Bristol,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,30,6,6.0,521.0,45.34528,-97.75083,,2006.0,0.0,30.0,15.0,1.34,,,,8.37,85.3,,0.0,30.0,15.0,1.18,29.6,32.8,37.6,,68.4,-16.89999999999999,24.70760233918127
320,1263,146,538,USA,Bristol,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,31,6,6.0,521.0,45.34528,-97.75083,,2006.0,0.0,30.0,15.0,1.26,,,,8.17,82.75,,0.0,30.0,15.0,1.2,28.0,31.3,40.7,,68.01,-14.739999999999995,21.673283340685185
321,1264,146,539,USA,Bristol,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,32,6,6.0,521.0,45.34528,-97.75083,,2006.0,0.0,30.0,15.0,1.44,,,,8.15,155.38,,0.0,30.0,15.0,1.3,28.9,35.5,35.6,,68.57,-86.81,126.60055417821205
322,1265,146,540,USA,Huron,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,33,6,7.0,863.0,45.0,-82.5,,2006.0,0.0,30.0,15.0,1.29,,,,6.32,62.92,,0.0,30.0,15.0,1.43,33.3,33.3,33.4,,59.01,-3.9100000000000037,6.625995593967131
323,1266,146,541,USA,Huron,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,34,6,7.0,863.0,45.0,-82.5,,2006.0,0.0,30.0,15.0,1.3,,,,6.35,55.05,,0.0,30.0,15.0,1.37,21.7,34.5,43.7,,67.09,12.040000000000006,-17.94604262930393
324,1267,146,542,USA,Huron,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,35,6,7.0,863.0,45.0,-82.5,,2006.0,0.0,30.0,15.0,1.3,,,,6.63,53.25,,0.0,30.0,15.0,1.38,19.3,23.9,56.8,,61.39,8.14,-13.259488516044959
325,1268,146,543,USA,Huron,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,36,6,7.0,863.0,45.0,-82.5,,2006.0,0.0,30.0,15.0,1.37,,,,5.77,66.14,,0.0,30.0,15.0,1.4,15.4,24.5,60.1,,62.08,-4.060000000000002,6.539948453608252
326,1269,146,544,USA,Huron,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,37,6,7.0,863.0,45.0,-82.5,,2006.0,0.0,30.0,15.0,1.32,,,,6.4,60.9,,0.0,30.0,15.0,1.45,17.8,23.8,58.4,,61.25,0.3500000000000014,-0.5714285714285737
327,1270,146,545,USA,Huron,Temperate,,,TEMP,Switchgrass,grass,bioenergy,NO,,38,6,7.0,863.0,45.0,-82.5,,2006.0,0.0,30.0,15.0,1.32,,,,7.27,53.72,,0.0,30.0,15.0,1.46,16.3,20.6,63.2,,57.17,3.450000000000003,-6.034633549064199
328,1271,147,546,italy,Perugia,Mediterranean,,Calcic_Haploxerol,TEMP,Olive,woody,food,NO,,1,3,13.0,737.0,43.1107,12.3908,,,0.0,20.0,10.0,,36.0,18.0,46.0,,44.68,,0.0,20.0,10.0,,,,,,37.77,-6.909999999999997,18.294943076515743
329,1273,147,547,Spain,Jaen,Mediterranean,,Anthropic_Regosol,TEMP,Olive,woody,food,NO,,1,7,17.0,557.0,37.7796,-3.7849,,,0.0,30.0,15.0,,,,,,33.5525,,0.0,30.0,15.0,,,,,,22.8,-10.752500000000001,47.16008771929825
330,1277,147,548,Spain,Cordoba,Mediterranean,,"Typic_Haploxerert_(SSS,_199)_o_Vertisol_(FAO)",TEMP,Olive,woody,food,NO,,1,6,18.0,548.0,37.8882,-4.7794,,,0.0,10.0,5.0,,49.0,47.0,3.0,,10.496666666666668,,0.0,10.0,5.0,,,,,,9.02,-1.4766666666666683,16.37102734663712
331,1280,147,549,Spain,Toledo,Mediterranean,,"Soil_association_comprised_of_calcic_luvisols,_and_calcic_and_gleic_cambisols_overlying_arkoses_together_with_eutric_fluvisols_and_eutric_and_distric_regosols_over_alluvio-coluvial_sediments",TEMP,Olive,woody,food,NO,,1,3,16.0,347.0,39.8628,-4.0273,,,0.0,20.0,10.0,,6.0,13.5,80.5,,10.63,,0.0,20.0,10.0,,,,,,8.61,-2.0200000000000014,23.4610917537747
332,1281,147,550,Spain,Toledo,Mediterranean,,"Soil_association_comprised_of_calcic_luvisols,_and_calcic_and_gleic_cambisols_overlying_arkoses_together_with_eutric_fluvisols_and_eutric_and_distric_regosols_over_alluvio-coluvial_sediments",TEMP,Olive,woody,food,NO,,1,3,16.0,347.0,39.8628,-4.0273,,,0.0,20.0,10.0,,6.0,13.5,80.5,,10.91,,0.0,20.0,10.0,,,,,,8.32,-2.59,31.129807692307686
333,1282,147,551,Spain,Toledo,Mediterranean,,"Soil_association_comprised_of_calcic_luvisols,_and_calcic_and_gleic_cambisols_overlying_arkoses_together_with_eutric_fluvisols_and_eutric_and_distric_regosols_over_alluvio-coluvial_sediments",TEMP,Olive,woody,food,NO,,1,3,16.0,347.0,39.8628,-4.0273,,,0.0,20.0,10.0,,6.0,13.5,80.5,,6.22,,0.0,20.0,10.0,,,,,,7.13,0.9100000000000001,-12.762973352033663
334,1283,147,552,Spain,Toledo,Mediterranean,,"Soil_association_comprised_of_calcic_luvisols,_and_calcic_and_gleic_cambisols_overlying_arkoses_together_with_eutric_fluvisols_and_eutric_and_distric_regosols_over_alluvio-coluvial_sediments",TEMP,Olive,woody,food,NO,,1,3,16.0,347.0,39.8628,-4.0273,,,0.0,20.0,10.0,,6.0,13.5,80.5,,5.91,,0.0,20.0,10.0,,,,,,9.2,3.289999999999999,-35.760869565217384
335,1284,147,553,Spain,Toledo,Mediterranean,,"Soil_association_comprised_of_calcic_luvisols,_and_calcic_and_gleic_cambisols_overlying_arkoses_together_with_eutric_fluvisols_and_eutric_and_distric_regosols_over_alluvio-coluvial_sediments",TEMP,Olive,woody,food,NO,,1,3,16.0,347.0,39.8628,-4.0273,,,0.0,20.0,10.0,,6.0,13.5,80.5,,6.52,,0.0,20.0,10.0,,,,,,9.2,2.6799999999999997,-29.130434782608695
336,1285,147,554,Spain,Spain,Mediterranean,,,TEMP,Olive,woody,food,NO,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,1286,147,555,Spain,Spain,Mediterranean,,,TEMP,Olive,woody,food,NO,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,1287,147,556,Portugal,Portugal,Mediterranean,,Cutanic_Luvisol,TEMP,Olive,woody,food,NO,,1,3,17.0,500.0,,,,,0.0,30.0,15.0,,19.7,19.7,60.6,,40.57,,0.0,30.0,15.0,,,,,,44.64,4.07,-9.117383512544803
339,1288,147,557,Portugal,Portugal,Mediterranean,,Cutanic_Luvisol,TEMP,Olive,woody,food,NO,,1,3,17.0,500.0,,,,,0.0,30.0,15.0,,19.7,19.7,60.6,,61.85,,0.0,30.0,15.0,,,,,,44.64,-17.21,38.55286738351255
340,1289,147,558,Portugal,Portugal,Mediterranean,,Cutanic_Luvisol,TEMP,Olive,woody,food,NO,,1,3,17.0,500.0,,,,,0.0,30.0,15.0,,19.7,19.7,60.6,,97.54,,0.0,30.0,15.0,,,,,,44.64,-52.900000000000006,118.5035842293907
341,1290,147,559,Portugal,Portugal,Mediterranean,,Cutanic_Luvisol,TEMP,Olive,woody,food,NO,,1,3,,,,,,,0.0,25.0,12.5,,,,,,35.71,,0.0,25.0,12.5,,,,,,44.64,8.93,-20.00448028673835
342,1291,147,560,Portugal,Portugal,Mediterranean,,Cutanic_Luvisol,TEMP,Olive,woody,food,NO,,1,3,,,,,,,0.0,25.0,12.5,,,,,,97.54,,0.0,25.0,12.5,,,,,,44.64,-52.900000000000006,118.5035842293907
343,1292,147,561,Portugal,Portugal,Mediterranean,,Cutanic_Luvisol,TEMP,Olive,woody,food,NO,,1,3,,,,,,,0.0,25.0,12.5,,,,,,131.69,,0.0,25.0,12.5,,,,,,44.64,-87.05,195.00448028673833
344,1293,147,562,Spain,Huelva,Mediterranean,,Cambisol,TEMP,Orange,woody,food,NO,,1,8,18.0,488.0,37.2614,-6.9447,,,0.0,20.0,10.0,,17.0,25.0,58.0,,14.07,,0.0,20.0,10.0,,,,,,12.93,-1.1400000000000006,8.816705336426919
345,1294,147,563,Spain,Huelva,Mediterranean,,Cambisol,TEMP,Orange,woody,food,NO,,1,8,18.0,488.0,37.2614,-6.9447,,,0.0,20.0,10.0,,17.0,25.0,58.0,,22.23,,0.0,20.0,10.0,,,,,,12.93,-9.3,71.92575406032483
346,1295,147,564,Spain,Huelva,Mediterranean,,Cambisol,TEMP,Orange,woody,food,NO,,1,8,18.0,488.0,37.2614,-6.9447,,,0.0,20.0,10.0,,17.0,25.0,58.0,,26.49,,0.0,20.0,10.0,,,,,,12.93,-13.559999999999999,104.8723897911833
347,1296,147,565,Spain,Huelva,Mediterranean,,Cambisol,TEMP,Orange,woody,food,NO,,1,8,18.0,488.0,37.2614,-6.9447,,,0.0,20.0,10.0,,17.0,25.0,58.0,,24.38,,0.0,20.0,10.0,,,,,,12.93,-11.45,88.553750966744
348,1297,147,566,Italy,southItaly,Mediterranean,,Haplic_Luvisol,TEMP,Kiwi,woody,food,NO,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,1298,147,567,Italy,southItaly,Mediterranean,,Haplic_Luvisol,TEMP,Kiwi,woody,food,NO,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,1299,147,568,Italy,southItaly,Mediterranean,,Haplic_Revosol,TEMP,Apricot,woody,food,NO,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,1300,147,569,Italy,southItaly,Mediterranean,,Haplic_Revosol,TEMP,Apricot,woody,food,NO,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,1301,147,570,Turkey,Turkey,Mediterranean,,Typic_Xerofluvent,TEMP,Vineyard,woody,food,NO,,1,3,,,,,,,0.0,20.0,10.0,,16.9,24.0,59.1,,23.04,,0.0,20.0,10.0,,,,,,21.79,-1.25,5.736576411197798
353,1302,147,571,Turkey,Turkey,Mediterranean,,Typic_Xerofluvent,TEMP,Vineyard,woody,food,NO,,1,3,,,,,,,0.0,20.0,10.0,,14.9,32.0,53.1,,27.46,,0.0,20.0,10.0,,,,,,21.79,-5.670000000000002,26.021110601193215
354,1303,147,572,Turkey,Turkey,Mediterranean,,Typic_Xerofluvent,TEMP,Vineyard,woody,food,NO,,1,3,,,,,,,0.0,20.0,10.0,,14.9,32.0,53.1,,26.98,,0.0,20.0,10.0,,,,,,21.79,-5.190000000000001,23.818265259293263
355,1304,147,573,Turkey,Turkey,Mediterranean,,Typic_Xerofluvent,TEMP,Vineyard,woody,food,NO,,1,3,,,,,,,0.0,20.0,10.0,,14.9,32.0,53.1,,25.52,,0.0,20.0,10.0,,,,,,21.79,-3.7300000000000004,17.11794401101423
356,1317,148,586,Sweden,Lovanger,Boreal,,Silt_loam,TEMP,Willow,woody,SRC,NO,,1,20,3.0,620.0,64.333,21.233,,2013.0,0.0,30.0,15.0,,,,,,160.0,,0.0,30.0,15.0,,,,,,157.0,-3.0,1.910828025477707
357,1318,148,587,Sweden,Bjasta,Boreal,,Silt_loam,TEMP,Willow,woody,SRC,NO,,1,20,3.0,638.0,63.2,18.483,,2013.0,0.0,30.0,15.0,,,,,,97.0,,0.0,30.0,15.0,,,,,,92.0,-5.0,5.434782608695652
